"UTC","TF","PF","T200","T3300","T3700","T4000","u800","u2700","u3000","u3300","u3700","u4200","DD200","DD3300","DD3700","DD4000","Rn","Rg200","Rg3700","Pa"
2008-11-16 20:49:00,0,0,4.793000221,4.488999844,NA,4.486999989,1.925300002,1.952590429,2.829734644,3.427399904,3.027534893,7.672069465,7.248029744,7.162594247,NA,7.043911039,-59.92779541,0,0,975.1847599
2008-11-16 20:59:00,0,0,4.550000191,4.308000088,NA,4.275000095,1.675300002,2.025412466,3.067554229,3.81447178,3.607814761,7.524457308,7.032877579,6.914475219,NA,6.757681423,-60.16845703,0,0,975.3513897
2008-11-16 21:09:00,0,0,4.474999905,4.263000011,NA,4.225999832,1.402199984,2.032301053,3.028519135,3.440520984,3.224023155,7.370284612,6.912007358,6.834731739,NA,6.643671934,-49.45846558,0,0,975.5279159
2008-11-16 21:19:00,0.010192941,0,4.489999771,4.247000217,NA,4.191999912,1.022799969,1.775783888,2.562720775,3.136111955,3.025566811,6.474770863,6.936097007,6.876643709,NA,6.68544693,-34.41638184,0,0,975.6984222
2008-11-16 21:29:00,0,0,4.478000164,4.21999979,NA,4.168000221,1.001199961,1.792841333,2.357375744,2.907477086,2.818909793,6.133622769,7.031066245,6.98735123,NA,6.830345019,-49.81951904,0,0,975.8655992
2008-11-16 21:39:00,0,0,4.497000217,4.254000187,NA,4.151000023,1.55430007,1.827940163,2.700163973,3.246985046,2.54566333,7.09146165,7.04044073,6.970988717,NA,6.822184931,-19.85562134,0,0,976.0440638
2008-11-16 21:49:00,0,0,4.507999897,4.249000072,NA,4.152999878,1.562299967,2.04246981,3.013429772,3.450361795,3.173835062,7.626145683,6.869094922,6.770147505,NA,6.60145388,-22.02166748,0,0,976.2351115
2008-11-16 21:59:00,0,0,4.328999996,4.004000187,NA,3.950999975,1.695199966,1.624891462,2.210091635,2.442334821,2.491538873,6.63222383,6.758420854,6.678855931,NA,6.492076728,-72.44284058,0,0,976.4064177
2008-11-16 22:09:00,0,0,4.054999828,3.707999945,NA,3.673000097,1.31280005,1.743637281,2.433478051,2.868441792,2.57748199,6.304196816,6.686567774,6.628466947,NA,6.445418343,-75.81227112,0,0,976.5610914
2008-11-16 22:19:00,0,0,3.930000067,3.631000042,NA,3.572000027,1.378300071,1.507457831,2.084457328,2.545991277,2.605364287,6.523974916,6.611806061,6.568786514,NA,6.383839281,-76.29360962,0,0,976.5405834
2008-11-16 22:29:00,0,0,3.789000034,3.492000103,NA,3.437000036,1.460200071,1.414298079,2.091345916,2.105451037,2.390178445,6.133622769,6.58642863,6.543763144,NA,6.346617299,-77.13597107,0,0,976.4978512
2008-11-16 22:39:00,0,0,3.700999975,3.40199995,NA,3.336999893,1.525699973,1.460221861,1.971616055,2.02278819,2.193690284,5.956488181,6.545658617,6.510024342,NA,6.301861036,-76.77496338,0,0,976.4744009
2008-11-16 22:49:00,0,0,3.599999905,3.272000074,NA,3.213000059,1.468000054,1.394616508,2.100530632,2.292426435,2.325885231,5.835118186,6.522831025,6.481244782,NA,6.2774846,-77.01565552,0,0,976.4536485
2008-11-16 22:59:00,0,0,3.568000078,3.322000027,NA,3.226999998,1.420700073,1.534027939,2.28094549,2.63357453,2.318340649,6.39276411,6.492341933,6.457777589,NA,6.252951086,-77.13597107,0,0,976.4352275
2008-11-16 23:09:00,0,0,3.561000109,3.305000067,NA,3.230000019,1.203999996,1.27685478,2.008026974,2.083801234,2.028036642,5.795754945,6.465505763,6.434540617,NA,6.231202011,-77.97834778,0,0,976.4070376
2008-11-16 23:19:00,0,0,3.505000114,3.213999987,NA,3.13499999,1.322300076,1.23289918,1.888953208,1.970959961,1.943733759,5.762952243,6.45565205,6.423927873,NA,6.219943396,-78.82067871,0,0,976.5794302
2008-11-16 23:29:00,0,0,3.49000001,3.226999998,NA,3.134000063,1.323000073,1.293584178,1.989329494,2.214683993,2.118572118,5.762952243,6.448809003,6.414466428,NA,6.211861637,-80.38508606,0,0,976.5656005
2008-11-16 23:39:00,0,0,3.403000116,3.101000071,NA,3.04399991,1.171700001,1.043627603,1.660974433,1.561910235,2.002450575,5.120019296,6.463759043,6.433645798,NA,6.23306104,-80.50543213,0,0,976.5453617
2008-11-16 23:49:00,0,0,3.414999962,3.15899992,NA,3.062000036,1.457499981,1.190255668,1.834500704,1.970631914,2.34458281,6.254992764,6.469249629,6.444856179,NA,6.248629972,-65.22262573,0,0,976.5361916
