"UTC","TF","PF","T200","T3300","T3700","T4000","u800","u2700","u3000","u3300","u3700","u4200","DD200","DD3300","DD3700","DD4000","Rn","Rg200","Rg3700","Pa"
2010-10-20 16:59:00,0,0,4.031000137,3.763000011,NA,3.690000057,0.727330029,0.994423551,1.861398959,2.508924264,2.743463579,4.244187168,7.554465525,7.445082904,NA,7.74855845,-20.57763672,0,9.025270462,960.5818275
2010-10-20 17:09:00,0.010193913,0,4.020999908,3.746999979,NA,3.684999943,0.70867002,0.963917028,1.701649763,2.219932445,2.36984073,3.932561505,7.56541913,7.468600292,NA,7.777601693,-28.39953613,0,0,960.7438816
2010-10-20 17:19:00,0,0,4.086999893,3.835999966,NA,3.746000051,0.657000005,0.878958027,1.396912687,1.922412003,2.25011087,3.689821515,7.608815044,7.531690012,NA,7.827115323,-14.5607605,0,0,960.9177177
2010-10-20 17:29:00,0,0,4.152999878,3.900000095,NA,3.806999922,0.616829991,0.84845153,1.396912687,1.744949369,2.001794481,3.240424506,7.652431612,7.573809582,NA,7.87689426,-36.34176636,0,0,960.9190639
2010-10-20 17:39:00,0,0,4.125,3.842000008,NA,3.792999983,0.646329999,0.868461172,1.41528222,1.83712498,1.968991779,3.719343946,7.637377104,7.550942631,NA,7.869120588,-54.27194214,0,0,961.0822586
2010-10-20 17:49:00,0,0,4.046000004,3.808000088,NA,3.756000042,0.667670012,1.086599112,1.901746241,2.515812752,2.871722062,4.303232031,7.586893451,7.516834074,NA,7.832639774,-54.87365723,0,0,961.0555498
2010-10-20 17:59:00,0,0,3.974999905,3.717000008,NA,3.681999922,0.488670021,0.958340579,1.602913612,2.234365614,2.562720775,3.745586107,7.540954879,7.460768277,NA,7.775954674,-55.47531128,0,0,961.2186554
2010-10-20 18:09:00,0.010193913,0,3.884000063,3.621999979,NA,3.595000029,0.507000029,0.963589006,1.722971519,2.389850498,2.663424908,3.443801254,7.492763729,7.426712009,NA,7.736218915,-55.23468018,0,0,961.3875276
2010-10-20 18:19:00,0,0,3.798000097,3.555999994,NA,3.528000116,0.362500012,0.796032802,1.639652677,2.345894798,2.823502251,3.138736131,7.463486455,7.392162115,NA,7.699676824,-52.58724976,0,0,961.5663381
2010-10-20 18:29:00,0,0,3.720999956,3.529999971,NA,3.484999895,0.397670001,0.971133613,1.888625161,2.792667631,3.130207509,3.81447178,7.431016153,7.386448467,NA,7.684137729,-38.14678955,0,0,961.5636234
2010-10-20 18:39:00,0,0,3.717000008,3.546999931,NA,3.48300004,0.281170011,0.930458283,1.621611192,2.210419682,2.509580358,3.479884226,7.444843478,7.379594401,NA,7.675219218,-40.43319702,0,0,961.7577363
2010-10-20 18:49:00,0,0,3.763000011,3.703000069,NA,3.596999884,0.87233001,1.278166918,2.167120076,2.863521386,3.028519135,5.21514713,7.469047763,7.389763494,NA,7.674150341,-48.7364502,0,0,961.9464181
2010-10-20 18:59:00,0,0,3.823999882,3.651000023,NA,3.594000101,0.642670035,1.016729398,1.509097966,1.961119151,2.390834539,4.178581766,7.404979074,7.196251045,NA,7.49886609,-26.71481323,0,0,961.9460416
2010-10-20 19:09:00,0,0,3.823999882,3.720999956,NA,3.628000021,0.664499998,1.035426928,1.439884246,1.826300028,2.046734222,4.5262904,7.252547219,7.040748423,NA,7.350734724,-19.6149292,0,0,962.133291
2010-10-20 19:19:00,0,0,3.821000099,3.680999994,NA,3.602999926,0.396329999,0.889782928,1.365094077,1.736092599,1.738388829,3.57501206,7.194865933,6.997070943,NA,7.314069925,-12.75570679,0,0,962.5037237
2010-10-20 19:29:00,0,0,3.786999941,3.619999886,NA,3.536999941,0.464330018,1.078726483,1.620299103,1.88108058,1.87550408,4.008007718,7.169632567,6.966995806,NA,7.280038696,-14.19976807,0,0,962.6956335
2010-10-20 19:39:00,0,0,3.750999928,3.525000095,NA,3.450000048,0.471330017,1.020993709,1.666550932,2.188441832,2.031316912,3.791509889,7.12750282,6.943950056,NA,7.274460876,-53.18893433,0,0,962.7033745
2010-10-20 19:49:00,0,0,3.612999916,3.361000061,NA,3.312999964,0.537330031,1.056420636,1.690496864,2.356391703,2.745103714,3.827592861,7.058401609,6.894918115,NA,7.212007527,-69.67507935,0,0,962.6920241
2010-10-20 19:59:00,0,0,3.434999943,3.167999983,NA,3.142999887,0.553170025,0.932754462,1.749869774,2.432821957,2.655224233,3.952243126,7.016976346,6.847243717,NA,7.156229553,-75.93261719,0,0,962.8457614
2010-10-20 20:09:00,0,0,3.357000113,3.08100009,NA,3.062000036,0.774500012,1.045267738,1.52615531,1.950622246,2.204515235,4.457404727,6.955064926,6.827959408,NA,7.122830029,-78.21902466,0,0,962.8200872
