"UTC","TF","PF","T200","T3300","T3700","T4000","u800","u2700","u3000","u3300","u3700","u4200","DD200","DD3300","DD3700","DD4000","Rn","Rg200","Rg3700","Pa"
2010-07-05 05:29:00,0,0,18,17.73999977,NA,NA,0.828830004,0.86813315,1.711490573,2.554520099,2.419700877,3.906319344,18.085324,17.75110492,NA,NA,1.684753418,0,4.572803974,971.9446934
2010-07-05 05:39:00,1.4169209,2.04077233608356,17.79000092,17.37000084,NA,NA,0.364830017,0.67148094,1.156796923,1.551741478,1.856150507,2.288490071,18.29554456,17.91610345,NA,NA,6.618560791,0,5.896510124,971.9078008
2010-07-05 05:49:00,1.661569953,1.22446345062867,17.48999977,17.11000061,NA,NA,0.681330025,0.895359378,2.098890497,3.237144235,3.565171249,3.896478534,18.35199303,17.99418662,NA,NA,5.896514893,0,6.137184143,971.8838165
2010-07-05 05:59:00,2.854230642,3.97950615229962,17.34000015,17.04000092,NA,NA,0.679499984,0.951451992,2.000482393,2.871066168,3.883357453,3.935841775,18.39646787,18.05042458,NA,NA,6.979553223,0,8.182911873,971.8735201
2010-07-05 06:09:00,0.285423726,0.408154473339028,17.30999947,16.93000031,NA,NA,0.689670026,0.939315002,1.651133623,2.671625583,3.657018813,3.968644477,18.48006604,18.05989731,NA,NA,19.01321411,0,21.78098679,971.8735201
2010-07-05 06:19:00,0.081549361,0,17.29000092,16.94000053,NA,NA,0.729330003,1.078070439,2.030332871,2.908461127,4.024409069,4.247467438,18.51586203,18.12921468,NA,NA,37.30447388,0.873362422,45.84837723,971.8687114
2010-07-05 06:29:00,0.040773708,0,17.32999992,17.02000046,NA,NA,0.656670034,1.046251829,2.226821032,3.106917471,4.030969609,3.922720695,18.60229527,18.26017277,NA,NA,57.1600647,3.20232892,72.32250214,971.8755802
2010-07-05 06:39:00,0.030581739,0,17.38999939,17.14999962,NA,NA,0.501829982,1.063637221,2.212387864,2.909117221,3.666859624,3.453642065,18.71267198,18.43072137,NA,NA,74.48855591,4.657933235,88.80866241,972.0645535
2010-07-05 06:49:00,0.020387826,0,17.54999924,17.37999916,NA,NA,0.477329999,0.848123483,1.737404687,2.449223308,3.279787747,3.204341534,18.92277615,18.7206803,NA,NA,128.8808899,11.35371208,151.5042114,972.0782693
2010-07-05 06:59:00,0,0,17.80999947,17.67000008,NA,NA,0.668830037,1.037723107,2.377713459,3.358514231,3.985045827,3.752146647,19.27631255,19.06657978,NA,NA,155.3549805,15.13828278,178.4596863,972.274079
2010-07-05 07:09:00,0,0,18.04999924,17.85000038,NA,NA,0.563329995,1.003936314,1.996874075,3.050168837,3.227303425,3.801350699,19.56966364,19.28407928,NA,NA,165.7039795,17.75836945,192.4187775,972.2822894
2010-07-05 07:19:00,0,0,18.22999954,18.10000038,NA,NA,0.352329999,0.841562942,1.438244111,1.85352633,1.980472725,3.11577424,19.79223429,19.56901235,NA,NA,179.4223938,18.92285347,210.1083069,972.2973242
