"UTC","TF","PF","T200","T3300","T3700","T4000","u800","u2700","u3000","u3300","u3700","u4200","DD200","DD3300","DD3700","DD4000","Rn","Rg200","Rg3700","Pa"
2010-09-04 12:59:00,0,0,11.93999958,11.56000042,NA,11.55000019,0.781830013,1.0439556,1.354269175,1.712146667,1.624891462,3.81119151,10.43363378,10.12584961,NA,10.41837081,44.04330444,3.056768656,64.62094116,974.0567478
2010-09-04 13:09:00,0.071355447,0.43695085514664,11.27000046,10.78999996,NA,10.89999962,1.177700043,0.890438972,1.40314518,1.503193419,2.151046772,4.896960926,10.73415339,10.42289875,NA,10.68188553,70.15643311,1.310043693,82.0697937,974.0389051
2010-09-04 13:19:00,0.050968595,0.291300562815246,10.64000034,10.23999977,NA,10.30000019,0.918500006,1.017057395,1.304081032,1.527139452,1.775783888,3.981765557,11.10020134,10.69535973,NA,10.98868092,88.80865479,3.493449688,100.2406769,974.0167372
2010-09-04 13:29:00,0.030580768,0.145650280679372,10.43999958,10.02999973,NA,10.01000023,0.574000001,0.782682103,0.98130247,1.134163029,1.365422074,3.158417752,11.12988118,10.75497027,NA,11.03516161,105.8965454,6.259097576,116.6064987,974.0210315
2010-09-04 13:39:00,0.020387826,0.145650280679372,10.28999996,9.890000343,NA,9.850000381,0.974330008,0.799673904,1.125962353,1.317202113,1.887313073,4.191702846,11.01885643,10.61794768,NA,10.85665134,134.7773743,10.04366779,147.894104,974.0317594
2010-09-04 13:49:00,0,0,10.18000031,9.880000114,NA,9.800000191,0.881500006,0.728721657,1.269638195,1.479247487,1.82826821,3.939122045,10.82631875,10.35528987,NA,10.54189874,161.2515259,13.10043621,177.496994,973.8432599
2010-09-04 13:59:00,0,0,10.36999989,10.15999985,NA,10.01000023,0.695829988,0.845827303,1.466782401,2.171384487,2.531230061,3.388036662,11.15339357,10.48946258,NA,10.6546388,214.3200684,20.08733559,236.2214203,973.8196317
2010-09-04 14:09:00,0,0,10.55000019,10.60000038,NA,10.35999966,0.340169996,0.745057401,1.418890537,1.977848549,2.201562912,2.867129804,10.9446696,10.266186,NA,10.45481777,316.9674683,28.23871994,349.6991577,973.8475501
2010-09-04 14:19:00,0,0,11.01000023,11.60999966,NA,11.09000015,0.282999992,0.61155041,0.757424021,0.948499769,1.089879382,1.368374347,11.35083853,10.71107986,NA,10.93643324,371.4801636,32.02328873,416.6065063,973.8704011
2010-09-04 14:29:00,0,0,11.31999969,12.56999969,NA,12.07999992,0.442000002,0.718323207,0.954076218,1.059700907,1.099064148,1.279807053,11.54674315,10.40846592,NA,10.83467372,484.5968628,37.11790466,554.7532959,973.9081367
2010-09-04 14:39:00,0,0,11.59000015,12.65999985,NA,12.39999962,0.704670012,0.928162079,1.392320329,1.756758361,2.199922777,2.450863443,11.6051417,10.45842832,NA,10.73016984,493.3814087,30.27656555,590.6137085,973.9464423
